Date,Open,High,Low,Close
18 Dec 2014,8138.9,8174.3,8084.9,8159.3
17 Dec 2014,8041.2,8082,7961.35,8029.8
16 Dec 2014,8172.6,8189.35,8052.6,8067.6
15 Dec 2014,8160.75,8242.4,8152.5,8219.6
12 Dec 2014,8302,8321.9,8216.3,8224.1
11 Dec 2014,8338.85,8348.3,8272.4,8292.9
10 Dec 2014,8318.05,8376.8,8317,8355.65
09 Dec 2014,8439.3,8444.5,8330.5,8340.7
08 Dec 2014,8538.65,8546.35,8432.25,8438.25
05 Dec 2014,8584.25,8588.35,8523.9,8538.3
04 Dec 2014,8582.4,8626.95,8526.4,8564.4
03 Dec 2014,8528.7,8546.95,8508.35,8537.65
02 Dec 2014,8535.45,8560.2,8504.65,8524.7
01 Dec 2014,8605.1,8623,8545.15,8555.9
28 Nov 2014,8516.8,8617,8516.25,8588.25
27 Nov 2014,8477.8,8506.75,8456.35,8494.2
26 Nov 2014,8450.3,8500.3,8438.65,8475.75
25 Nov 2014,8530.8,8535.35,8429.45,8463.1
24 Nov 2014,8490.95,8534.65,8490.8,8530.15
21 Nov 2014,8408.2,8489.8,8398.6,8477.35
20 Nov 2014,8406.5,8410.85,8353.15,8401.9
19 Nov 2014,8440.65,8455.65,8360.5,8382.3
18 Nov 2014,8441.25,8454.5,8407.25,8425.9
17 Nov 2014,8378.4,8438.1,8349.1,8430.75
14 Nov 2014,8360.7,8400.65,8346.8,8389.9
13 Nov 2014,8405.25,8408,8320.35,8357.85
12 Nov 2014,8378.9,8415.05,8370.5,8383.3
11 Nov 2014,8354.1,8378.7,8321.85,8362.65
10 Nov 2014,8337.8,8383.05,8304.45,8344.25
07 Nov 2014,8331.85,8360.35,8290.25,8337
05 Nov 2014,8351.25,8365.55,8323.5,8338.3
03 Nov 2014,8348.15,8350.6,8297.65,8324.15
31 Oct 2014,8200.8,8330.75,8198.05,8322.2
30 Oct 2014,8085.2,8181.55,8085.2,8169.2
29 Oct 2014,8077.05,8097.95,8052.25,8090.45
28 Oct 2014,8002.4,8037.8,7995.05,8027.6
27 Oct 2014,8064.35,8064.4,7985.65,7991.7
23 Oct 2014,8027.7,8031.75,8008.85,8014.55
22 Oct 2014,7997.8,8005,7974.55,7995.9
21 Oct 2014,7906.15,7936.6,7874.35,7927.75
20 Oct 2014,7896.95,7905.95,7856.95,7879.4
17 Oct 2014,7733.75,7819.2,7723.85,7779.7
16 Oct 2014,7837.3,7893.9,7729.65,7748.2
14 Oct 2014,7923.25,7928,7825.45,7864
13 Oct 2014,7831,7901.15,7796,7884.25
10 Oct 2014,7911,7924.05,7848.45,7859.95
09 Oct 2014,7886.5,7972.35,7886.5,7960.55
08 Oct 2014,7828.75,7869.9,7815.75,7842.7
07 Oct 2014,7897.4,7943.05,7842.7,7852.4
01 Oct 2014,7960.5,7977.5,7936.7,7945.55
30 Sep 2014,7948.8,8030.9,7923.85,7964.8
29 Sep 2014,7978.45,7991.75,7934.7,7958.9
26 Sep 2014,7885.85,7993.3,7841.8,7968.85
25 Sep 2014,8003.3,8019.3,7877.35,7911.85
24 Sep 2014,8015.55,8042.05,7950.05,8002.4
23 Sep 2014,8144.4,8159.75,8008.1,8017.55
22 Sep 2014,8084.45,8159.9,8064.8,8146.3
19 Sep 2014,8129.4,8160.9,8105.35,8121.45
18 Sep 2014,7950.65,8120.85,7939.7,8114.75
17 Sep 2014,7971.5,7990.65,7936.95,7975.5
16 Sep 2014,8036.6,8044.9,7925.15,7932.9
15 Sep 2014,8070.35,8077.3,8030,8042
12 Sep 2014,8087.05,8114.3,8071.6,8105.5
11 Sep 2014,8115.15,8127.95,8057.3,8085.7
10 Sep 2014,8135.55,8135.75,8082.1,8094.1
09 Sep 2014,8161.9,8174.55,8126.5,8152.95
08 Sep 2014,8132.95,8180.2,8126.15,8173.9
05 Sep 2014,8099.9,8122.7,8049.85,8086.85
04 Sep 2014,8114.2,8114.8,8060.9,8095.95
03 Sep 2014,8110.85,8141.9,8092.25,8114.6
02 Sep 2014,8038.6,8101.95,8036.55,8083.05
01 Sep 2014,7990.35,8035,7984,8027.7
28 Aug 2014,7942.25,7967.8,7939.2,7954.35
27 Aug 2014,7933.9,7946.85,7916.55,7936.05
26 Aug 2014,7874.5,7915.45,7862.45,7904.75
25 Aug 2014,7931.75,7968.25,7897.95,7906.3
22 Aug 2014,7904.55,7929.05,7900.05,7913.2
21 Aug 2014,7875.35,7919.65,7855.95,7891.1
20 Aug 2014,7915.8,7922.7,7864.05,7875.3
19 Aug 2014,7901,7918.55,7881.15,7897.5
18 Aug 2014,7785.25,7880.5,7779.2,7874.25
14 Aug 2014,7756.15,7796.7,7739.1,7791.7
13 Aug 2014,7717.3,7757.1,7695.7,7739.55
12 Aug 2014,7688.8,7735.75,7654.8,7727.05
11 Aug 2014,7619.85,7635.55,7598.6,7625.95
08 Aug 2014,7588.7,7592.45,7540.1,7568.55
07 Aug 2014,7651.15,7708.95,7630.4,7649.25
06 Aug 2014,7726.15,7740.95,7658.95,7672.05
05 Aug 2014,7706.65,7752.45,7638.05,7746.55
04 Aug 2014,7639.55,7694.8,7622.05,7683.65
01 Aug 2014,7662.5,7716.7,7593.9,7602.6
31 Jul 2014,7784.65,7791.85,7711.15,7721.3
30 Jul 2014,7746.2,7798.7,7707.6,7791.4
28 Jul 2014,7792.9,7799.9,7722.65,7748.7
25 Jul 2014,7828.2,7840.95,7748.6,7790.45
24 Jul 2014,7796.25,7835.65,7771.65,7830.6
23 Jul 2014,7794.9,7809.2,7752.9,7795.75
22 Jul 2014,7708.2,7773.85,7704.8,7767.85
21 Jul 2014,7701.65,7722.1,7674,7684.2
18 Jul 2014,7630.25,7685,7595.5,7663.9
17 Jul 2014,7612.7,7655.65,7612.7,7640.45
16 Jul 2014,7564.15,7640.1,7532.45,7624.4
15 Jul 2014,7491.3,7534.9,7459.15,7526.65
14 Jul 2014,7469,7478.45,7422.15,7454.15
11 Jul 2014,7584.1,7625.85,7447.2,7459.6
10 Jul 2014,7589.5,7731.05,7479.05,7567.75
09 Jul 2014,7637.95,7650.1,7551.65,7585
08 Jul 2014,7804.05,7808.85,7595.9,7623.2
07 Jul 2014,7780.4,7792,7755.1,7787.15
04 Jul 2014,7718.1,7758,7661.3,7751.6
03 Jul 2014,7734.35,7754.65,7706.8,7714.8
02 Jul 2014,7683.05,7732.4,7677.3,7725.15
01 Jul 2014,7629,7649.5,7618.15,7634.7
30 Jun 2014,7534.05,7623.65,7531.6,7611.35
27 Jun 2014,7514.2,7538.75,7482.3,7508.8
26 Jun 2014,7554.1,7570.2,7481.3,7493.2
25 Jun 2014,7588.55,7589.25,7557.05,7569.25
24 Jun 2014,7515.2,7593.35,7515.2,7580.2
23 Jun 2014,7514,7534.8,7441.6,7493.35
20 Jun 2014,7543.3,7560.55,7497.3,7511.45
19 Jun 2014,7580.05,7606.45,7502.55,7540.7
18 Jun 2014,7636.05,7663,7515.5,7558.2
17 Jun 2014,7525.05,7637.6,7509.25,7631.7
16 Jun 2014,7534.8,7548.6,7487.55,7533.55
13 Jun 2014,7668.2,7678.5,7525.35,7542.1
12 Jun 2014,7641.3,7658,7593.8,7649.9
11 Jun 2014,7672.4,7700.05,7589.05,7626.85
10 Jun 2014,7679.05,7683.2,7579.3,7656.4
09 Jun 2014,7621.65,7673.7,7580.25,7654.6
06 Jun 2014,7521.5,7592.7,7497.65,7583.4
05 Jun 2014,7399.75,7484.7,7360.5,7474.1
04 Jun 2014,7417.55,7433.3,7391.35,7402.25
03 Jun 2014,7375.35,7424.95,7342.15,7415.85
02 Jun 2014,7264.05,7368.6,7239.5,7362.5
30 May 2014,7254.85,7272.5,7118.45,7229.95
29 May 2014,7316.6,7325.4,7224.4,7235.65
28 May 2014,7324.95,7344.75,7302.6,7329.65
27 May 2014,7363.1,7372.95,7274.75,7318
26 May 2014,7428.75,7504,7269.05,7359.05
23 May 2014,7306.5,7381,7293.9,7367.1
22 May 2014,7289.95,7319.55,7258.15,7276.4
21 May 2014,7274.85,7287.15,7206.7,7252.9
20 May 2014,7309.95,7353.65,7247.7,7275.5
19 May 2014,7276.85,7291.1,7193.55,7263.55
16 May 2014,7270.2,7563.5,7130.65,7203
15 May 2014,7111.3,7152.55,7082.55,7123.15
14 May 2014,7112,7142.25,7080.9,7108.75
13 May 2014,7080,7172.35,7067.15,7108.75
12 May 2014,6863.4,7020.05,6862.9,7014.25
09 May 2014,6654.15,6871.35,6652.15,6858.8
08 May 2014,6669.9,6688.4,6638.55,6659.85
07 May 2014,6708.6,6718.75,6642.9,6652.55
06 May 2014,6719.25,6743.45,6701.9,6715.3
05 May 2014,6681.65,6741.05,6680.45,6699.35
02 May 2014,6709.95,6737.65,6689.5,6694.8
30 Apr 2014,6724.95,6780.15,6656.8,6696.4
29 Apr 2014,6769,6779.7,6708.65,6715.25
28 Apr 2014,6778.55,6786.25,6750.3,6761.25
25 Apr 2014,6855.8,6869.85,6772.85,6782.75
23 Apr 2014,6823.25,6861.6,6820.75,6840.8
22 Apr 2014,6822.9,6838,6806.25,6815.35
21 Apr 2014,6789.25,6825.45,6786.9,6817.65
17 Apr 2014,6695.45,6783.05,6684.4,6779.4
16 Apr 2014,6727.25,6748.65,6665.15,6675.3
15 Apr 2014,6792.7,6813.4,6711.75,6733.1
11 Apr 2014,6758.35,6789.35,6743.15,6776.3
10 Apr 2014,6803.05,6819.05,6777.3,6796.4
